page_name,page_age_days,revisions_count_mean,revisions_count_std,revisions_count_ar,revisions_count_max,revisions_count_min,revisions_count_range,revisions_count_avg_last_week,revisions_count_avg_all_period,contributors_count_mean,contributors_count_std,contributors_count_ar,contributors_count_max,contributors_count_min,contributors_count_range,contributors_count_avg_last_week,contributors_count_avg_all_period,num_of_views_mean,num_of_views_std,num_of_views_ar,num_of_views_max,num_of_views_min,num_of_views_range,num_of_views_avg_last_week,num_of_views_avg_all_period,incoming_links_mean,outcoming_links_mean,outcoming_links_std,outcoming_links_ar,outcoming_links_max,outcoming_links_min,outcoming_links_range,outcoming_links_avg_last_week,outcoming_links_avg_all_period,translated
Клептон_(біологія),831,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,1
Клесів_(смт),2227,30.0,0.0,0.0,30.0,30.0,0.0,30.0,30.0,19.0,0.0,0.0,19.0,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,159.0,0.0,0.0,159.0,159.0,0.0,159.0,159.0,1
Клєтня,2718,12.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,132.0,0.0,0.0,132.0,132.0,0.0,132.0,132.0,1
Клевань,2195,98.13333333333334,3.3836206774532056,0.9788661679391343,101.0,93.0,8.0,101.0,98.13333333333334,44.63333333333333,1.1396880664852505,0.9832142226840627,46.0,43.0,3.0,46.0,44.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,184.0,251.06307308456707,-0.19667428958120542,539.0,1.0,538.0,234.71428571428572,184.0,1
Кличев,398,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,28.5,27.5,-0.7966101544494449,56.0,1.0,55.0,32.42857142857143,28.5,1
Клімкін,662,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,1
Клин,410,10.5,0.5,0.9310344894505741,11.0,10.0,1.0,11.0,10.5,7.5,0.5,0.9310344804268916,8.0,7.0,1.0,8.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,55.0,0.0,0.0,55.0,55.0,0.0,55.0,55.0,1
Клісуриця,749,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,53.0,0.0,0.0,53.0,53.0,0.0,53.0,53.0,1
Ключарки,462,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,123.0,6.0,-0.7966102709415026,129.0,117.0,12.0,122.14285714285714,123.0,1
Клов,337,8.933333333333334,0.3590109871423003,0.9549341424373289,9.0,7.0,2.0,9.0,8.933333333333334,5.966666666666667,0.17950549357115014,0.9549340875840505,6.0,5.0,1.0,6.0,5.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,69.25,110.73927713327372,-0.01823938177142924,261.0,1.0,260.0,41.857142857142854,69.25,1
Клименко,1749,24.866666666666667,1.9955506062794355,0.9660348294351535,27.0,23.0,4.0,27.0,24.866666666666667,14.466666666666667,0.49888765156985887,0.966034852051016,15.0,14.0,1.0,15.0,14.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,30.5,27.5,-0.7966101503512465,58.0,3.0,55.0,34.42857142857143,30.5,1
Климець,2355,34.13333333333333,0.33993463423951903,0.9682346530730118,35.0,34.0,1.0,35.0,34.13333333333333,19.133333333333333,0.33993463423951903,0.9682345452683753,20.0,19.0,1.0,20.0,19.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,98.0,50.33885179461288,-0.2675137557231735,138.0,27.0,111.0,103.71428571428571,98.0,1
Клюєв,1719,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,1
Кміти_гербу_Шренява,124,4.433333333333334,0.5587684871413404,0.9721360815810881,5.0,3.0,2.0,5.0,4.433333333333334,2.966666666666667,0.17950549357115014,0.8936425708183581,3.0,2.0,1.0,3.0,2.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,23.5,20.5,-0.79661016068756,44.0,3.0,41.0,26.428571428571427,23.5,1
Кнежлаз,2490,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,64.0,64.0,0.0,64.0,64.0,1
Княгиничі_(Рогатинський_район),1718,77.0,0.0,0.0,77.0,77.0,0.0,77.0,77.0,23.0,0.0,0.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,151.0,22.0,-0.7966101907076601,173.0,129.0,44.0,154.14285714285714,151.0,1
Княгинин_(Івано-Франківськ),1106,25.0,0.0,0.0,25.0,25.0,0.0,25.0,25.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,1
Княжичі_(Броварський_район),2182,38.0,0.0,0.0,38.0,38.0,0.0,38.0,38.0,22.0,0.0,0.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,163.0,32.0,-0.7966101769285348,195.0,131.0,64.0,167.57142857142858,163.0,1
Ноу-хау,514,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,1
Кобеняк,415,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,113.0,0.0,0.0,113.0,113.0,0.0,113.0,113.0,1
Кобиляк,807,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,42.0,0.0,0.0,42.0,42.0,0.0,42.0,42.0,1
Кобиляне,788,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,144.0,0.0,0.0,144.0,144.0,0.0,144.0,144.0,1
Кобяков,393,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,1
Кочарян_(прізвище),380,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,1
Кочерга_(значення),2325,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,0.0,19.0,19.0,0.0,19.0,19.0,1
Кочубей,2233,15.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,41.0,0.0,0.0,41.0,41.0,0.0,41.0,41.0,1
Kodima,765,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,1
Кодра,693,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,1
Кокошане,788,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,143.0,0.0,0.0,143.0,143.0,0.0,143.0,143.0,1
Коларов,677,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,1
Кольчино,1712,39.0,0.0,0.0,39.0,39.0,0.0,39.0,39.0,23.0,0.0,0.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,208.0,0.0,0.0,208.0,208.0,0.0,208.0,208.0,1
Колесник,773,2.9,0.30000000000000004,0.8805121660141907,3.0,2.0,1.0,3.0,2.9,2.9,0.30000000000000004,0.8805121660141907,3.0,2.0,1.0,3.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,41.0,0.0,0.0,41.0,41.0,0.0,41.0,41.0,1
Колесса,2542,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,1
Коляда,784,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,45.5,36.5,-0.7966102016971193,82.0,9.0,73.0,50.714285714285715,45.5,1
KolibriOS,1176,35.733333333333334,0.44221663871405326,0.9621598003737565,36.0,35.0,1.0,36.0,35.733333333333334,19.733333333333334,0.44221663871405326,0.9621597619980164,20.0,19.0,1.0,20.0,19.733333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,64.0,58.0,-0.7966101369456924,122.0,6.0,116.0,72.28571428571429,64.0,1
Колікйоган,1626,16.266666666666666,0.4422166387140533,0.9223846478480351,17.0,16.0,1.0,17.0,16.266666666666666,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.0,0.0,27.0,27.0,0.0,27.0,27.0,1
Балх_(смт),821,6.733333333333333,1.3148721948877344,0.932764241677612,12.0,6.0,6.0,8.571428571428571,6.733333333333333,2.3333333333333335,0.5374838498865699,0.9480374091406042,4.0,2.0,2.0,3.142857142857143,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,91.0,0.0,0.0,91.0,91.0,0.0,91.0,91.0,1
Колки,3428,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,23.0,23.0,0.0,23.0,23.0,1
Коллар,681,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,1
Колобов,1869,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,1
Колодяжне_(Ковельський_район),2260,45.0,0.0,0.0,45.0,45.0,0.0,45.0,45.0,18.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,130.5,0.5,-0.7966101519803678,131.0,130.0,1.0,130.42857142857142,130.5,1
Колодіївка,2086,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,29.0,0.0,0.0,29.0,29.0,0.0,29.0,29.0,1
Коломак_(смт),4016,86.06666666666666,0.9637888196533975,0.9641843383427271,87.0,85.0,2.0,87.0,86.06666666666666,42.06666666666667,0.9637888196533974,0.9641843344323656,43.0,41.0,2.0,43.0,42.06666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,237.0,0.0,0.0,237.0,237.0,0.0,237.0,237.0,1
Коломия,177,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.0,150.0,207.192342200832,-0.18965870382421762,443.0,1.0,442.0,191.85714285714286,150.0,1
Колосов,834,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,0.0,0.0,31.0,31.0,0.0,31.0,31.0,1
Колосова,2011,19.0,0.0,0.0,19.0,19.0,0.0,19.0,19.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,124.0,13.0,-0.7966101214869756,137.0,111.0,26.0,122.14285714285714,124.0,1
Колти,2295,24.0,0.0,0.0,24.0,24.0,0.0,24.0,24.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,64.0,0.0,0.0,64.0,64.0,0.0,64.0,64.0,1
Колумбет,87,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,1
Колядки,439,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,67.66666666666667,88.68420879101808,-0.20170239209069843,193.0,1.0,192.0,85.57142857142857,67.66666666666667,1
Комарівка,4110,28.0,0.0,0.0,28.0,28.0,0.0,28.0,28.0,15.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,77.0,0.0,0.0,77.0,77.0,0.0,77.0,77.0,1
Комарівці_(Сторожинецький_район),2607,18.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,14.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,99.0,30.0,-0.7966103043928581,129.0,69.0,60.0,94.71428571428571,99.0,1
Комарники,3600,82.63333333333334,0.6574360974438673,0.978337559265487,83.0,81.0,2.0,83.0,82.63333333333334,28.633333333333333,0.6574360974438673,0.9783376099712072,29.0,27.0,2.0,29.0,28.633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,132.5,3.5,-0.7966101668156244,136.0,129.0,7.0,133.0,132.5,1
Комкор,570,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,56.0,0.0,0.0,56.0,56.0,0.0,56.0,56.0,1
Командитне_товариство,229,2.9,0.30000000000000004,0.8805121660141907,3.0,2.0,1.0,3.0,2.9,1.9,0.30000000000000004,0.8805121392663124,2.0,1.0,1.0,2.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,58.0,0.0,0.0,58.0,58.0,0.0,58.0,58.0,1
Комос,948,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,117.0,0.0,0.0,117.0,117.0,0.0,117.0,117.0,1
Компаніївка,1378,43.766666666666666,0.42295258468165065,0.9739694675158586,44.0,43.0,1.0,44.0,43.766666666666666,23.766666666666666,0.42295258468165065,0.9739694477040366,24.0,23.0,1.0,24.0,23.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,56.666666666666664,76.61302471222211,-0.18816500485139043,165.0,1.0,164.0,72.14285714285714,56.666666666666664,1
Комсомольське,3723,27.0,0.0,0.0,27.0,27.0,0.0,27.0,27.0,17.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,77.0,0.0,0.0,77.0,77.0,0.0,77.0,77.0,1
Комуна,1753,8.533333333333333,0.8459051693633014,0.9188634404452483,9.0,7.0,2.0,9.0,8.533333333333333,5.766666666666667,0.4229525846816507,0.9188634751101247,6.0,5.0,1.0,6.0,5.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,50.0,0.0,0.0,50.0,50.0,0.0,50.0,50.0,1
Комишуваха,3180,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,37.0,0.0,0.0,37.0,37.0,0.0,37.0,37.0,1
Конаре,742,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,1
Конча-Заспа,1385,20.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,15.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,268.5,267.5,-0.7966100687326307,536.0,1.0,535.0,306.7142857142857,268.5,1
Конче,754,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,75.0,0.0,0.0,75.0,75.0,0.0,75.0,75.0,1
Кіндратенко,815,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,21.0,21.0,0.0,21.0,21.0,1
Кондратюк,664,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,0.0,0.0,40.0,40.0,0.0,40.0,40.0,1
Конево,450,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,1
Конюхи,198,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,0.0,0.0,23.0,23.0,0.0,23.0,23.0,1
Конюхи_(Козівський_район),3772,66.26666666666667,0.5120763831912405,0.9757057504229362,68.0,66.0,2.0,67.28571428571429,66.26666666666667,36.266666666666666,0.5120763831912405,0.9757057168439016,38.0,36.0,2.0,37.285714285714285,36.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,128.5,8.5,-0.7966101744238556,137.0,120.0,17.0,127.28571428571429,128.5,1
Конюшків,464,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,152.0,23.0,-0.7966101197010402,175.0,129.0,46.0,155.28571428571428,152.0,1
Кононенко,1408,19.0,0.0,0.0,19.0,19.0,0.0,19.0,19.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,43.0,0.0,0.0,43.0,43.0,0.0,43.0,43.0,1
Конопниця_(Пустомитівський_район),2523,82.0,0.0,0.0,82.0,82.0,0.0,82.0,82.0,18.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,134.0,5.0,-0.7966101220506524,139.0,129.0,10.0,134.71428571428572,134.0,1
Конотоп,96,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,193.0,259.6468755829733,-0.0040199455535283625,634.0,1.0,633.0,130.0,193.0,1
Костянтинівка_(значення),701,17.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,111.0,0.0,0.0,111.0,111.0,0.0,111.0,111.0,1
Константиново,258,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,1
Контакт,791,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,16.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,1
Контил,752,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,74.0,0.0,0.0,74.0,74.0,0.0,74.0,74.0,1
Коняво,794,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,99.0,0.0,0.0,99.0,99.0,0.0,99.0,99.0,1
Конистану,605,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,56.0,0.0,0.0,56.0,56.0,0.0,56.0,56.0,1
Коптєв,225,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,1
Копили_(Україна),3170,53.63333333333333,7.565198095372138,0.9907453893558105,71.0,49.0,22.0,71.0,53.63333333333333,16.633333333333333,0.8359957469322971,0.9805576092259679,18.0,16.0,2.0,18.0,16.633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,317.5,180.5,-0.7966100825087581,498.0,137.0,361.0,343.2857142857143,317.5,1
Корчівці,2966,39.0,0.0,0.0,39.0,39.0,0.0,39.0,39.0,14.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,79.5,49.5,-0.7966102380331016,129.0,30.0,99.0,72.42857142857143,79.5,1
Корчин,3275,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,11.0,11.0,0.0,11.0,11.0,1
Краківець,933,9.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,8.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,261.0,0.0,0.0,261.0,261.0,0.0,261.0,261.0,1
Кордон_(значення),706,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,50.0,0.0,0.0,50.0,50.0,0.0,50.0,50.0,1
Кореїз,37,1.1333333333333333,0.3399346342395189,0.9682346088467493,2.0,1.0,1.0,2.0,1.1333333333333333,1.1333333333333333,0.3399346342395189,0.9682346088467493,2.0,1.0,1.0,2.0,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,72.33333333333333,95.97337593775104,-0.18488428314271252,208.0,1.0,207.0,91.71428571428571,72.33333333333333,1
Коренєв,1292,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,17.0,17.0,0.0,17.0,17.0,1
Корець,199,6.066666666666666,0.24944382578492935,0.93273442485592,7.0,6.0,1.0,6.571428571428571,6.066666666666666,2.066666666666667,0.2494438257849294,0.9327343277815324,3.0,2.0,1.0,2.5714285714285716,2.066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,189.5,188.5,-0.7966102456983435,378.0,1.0,377.0,216.42857142857142,189.5,1
Корф,1384,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,21.0,21.0,0.0,21.0,21.0,1
Коргалжин,1549,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,50.0,0.0,0.0,50.0,50.0,0.0,50.0,50.0,1
